upgreade	0.0	0.0	0.05	0.05
tight	0.0	0.0	0.03	0.03
squeese	0.0	0.0	0.05	0.05
upside	-0.03	0.0	0.03	0.03
promotes	0.0	0.0	0.05	0.05
european	-0.02	0.0	0.02	0.02
aesthetic	-0.05	0.0	0.05	0.05
westin	-0.01	0.0	0.01	0.88
couldin	-0.05	0.09	0.05	0.05
diffrerent	-0.05	0.09	0.05	0.05
fulfill	-0.03	0.05	0.03	0.03
opted	-0.02	0.04	0.02	0.02
trim	0.0	0.0	0.05	0.05
transfered	0.0	0.0	0.05	0.05
impressive	0.01	0.0	0.01	0.01
overhaul	0.0	0.0	0.05	0.05
boomer	0.0	0.0	0.05	0.05
naperville	0.0	0.0	0.05	0.05
grew	0.0	0.05	0.05	0.05
breaks	0.0	0.05	0.05	0.05
occurence	0.0	0.05	0.05	0.05
necessitating	0.0	0.05	0.05	0.05
regret	0.0	-0.18	0.02	0.02
unimpressive	0.0	0.0	0.03	0.03
inexpensively	0.0	0.0	0.05	0.05
trap	0.0	0.0	0.05	0.05
sisters	0.0	0.0	0.05	0.05
recommendation	0.0	-0.03	0.03	0.03
balmy	0.0	0.0	0.05	0.05
moist	0.0	0.0	0.05	0.05
somone	0.0	0.0	0.05	0.05
suddenly	0.0	0.0	0.05	0.05
anothers	0.0	0.0	0.05	0.05
influence	0.0	0.0	0.03	0.03
shortcomings	0.0	0.0	0.05	0.05
chatting	0.0	0.0	0.05	0.05
greeting	0.62	0.0	0.62	0.62
compressor	0.0	0.0	0.05	0.05
postal	0.0	0.0	0.05	0.05
addressed	0.0	0.0	0.03	0.03
transported	0.0	0.0	0.05	0.05
travelling	0.0	0.04	0.01	0.01
tangled	0.0	0.0	0.05	0.05
scratching	0.0	0.0	0.05	0.05
bedhead	0.0	0.0	0.05	0.05
rice	0.0	0.0	0.05	0.05
scurried	0.0	0.0	0.05	0.05
contrary	-0.03	0.0	0.03	0.03
protector	0.0	0.0	0.05	0.05
hygeine	0.0	0.0	0.05	0.05
immaculate	0.62	-0.01	0.73	0.01
steakhouse	-0.02	0.02	0.02	0.02
saff	-0.05	0.0	0.05	0.05
exteremely	-0.05	0.0	0.05	0.05
ancient	-0.05	0.0	0.05	0.05
tempermental	-0.05	0.0	0.05	0.05
surprising	-0.03	0.0	0.03	0.03
plant	-0.05	0.0	0.05	0.05
espcially	-0.05	0.0	0.05	0.05
torso	0.0	0.05	0.05	0.05
guaranteed	0.0	0.0	0.03	0.03
relocate	0.0	0.0	0.05	0.05
excessively	0.0	0.09	0.05	0.05
queue	0.0	0.09	0.05	0.05
hesitated	0.0	0.0	0.05	0.05
selecting	0.0	0.0	0.05	0.05
becaue	0.0	0.0	0.05	0.05
strikes	0.0	0.0	0.05	0.05
onsite	0.0	0.13	0.05	0.05
getgo	0.0	0.13	0.05	0.05
arrangements	0.0	0.13	0.05	0.05
catered	0.0	0.11	0.03	0.03
attempting	0.0	0.13	0.05	0.05
spg	0.0	0.03	0.03	0.03
firtly	0.0	0.0	0.05	0.05
sep	0.0	0.0	0.05	0.05
admited	0.0	0.0	0.05	0.05
pound	0.0	0.0	0.05	0.05
roofs	0.0	0.05	0.05	0.05
yellowy	0.0	0.05	0.05	0.05
uploaded	0.0	0.05	0.05	0.05
counters	0.0	0.05	0.05	0.05
ruining	0.0	0.05	0.05	0.05
truely	-0.05	0.0	0.05	0.05
experieince	-0.05	0.0	0.05	0.05
starwood	-0.02	0.81	0.02	0.83
represents	0.0	0.0	0.05	0.05
representations	0.0	0.0	0.05	0.05
ands	0.0	-0.05	0.03	0.03
client	0.02	-0.05	0.02	0.02
published	0.0	0.04	0.05	0.05
dummy	0.0	0.04	0.05	0.05
chill	0.0	0.04	0.05	0.05
gal	0.0	0.04	0.05	0.05
troubles	0.0	0.04	0.05	0.05
reduced	0.0	0.04	0.05	0.05
concentrates	0.0	0.05	0.05	0.05
odds	0.0	0.05	0.05	0.05
stage	0.0	0.05	0.05	0.05
centre	0.04	1.56	0.02	0.83
lap	0.0	0.0	0.03	0.03
comparisons	0.0	0.05	0.05	0.05
accountant	0.0	0.05	0.05	0.05
redecorating	0.0	0.05	0.05	0.05
aerobic	0.0	0.03	0.03	0.03
tvs	1.4	0.0	0.73	0.01
walks	0.0	0.05	0.05	0.05
lobbies	-0.05	0.0	0.05	0.05
tons	-0.01	0.53	0.01	0.86
ashtrays	0.0	0.03	0.03	0.03
excercise	-0.05	0.0	0.05	0.05
couples	-0.03	-0.08	0.03	0.03
royal	0.0	-0.03	0.03	0.03
orchid	0.0	0.0	0.05	0.05
bangkok	0.0	0.0	0.05	0.05
omelettes	0.0	0.0	0.03	0.03
crepes	0.0	0.0	0.05	0.05
sets	0.0	0.0	0.03	0.03
noisily	0.0	0.0	0.05	0.05
mercury	0.0	0.0	0.05	0.05
theatre	0.0	0.0	0.05	0.05
print	0.03	0.0	0.03	0.03
map	0.0	0.04	0.03	0.03
link	0.0	0.0	0.03	0.03
folio	0.0	0.0	0.05	0.05
operational	0.0	0.0	0.05	0.05
boarding	0.02	0.0	0.02	0.02
yahoo	0.0	0.09	0.05	0.05
decidedly	0.0	0.0	0.05	0.05
refurbishment	0.0	0.0	0.05	0.05
rail	0.0	0.0	0.05	0.05
delegate	0.0	0.0	0.05	0.05
venue	0.0	-0.03	0.03	0.03
fireplaces	0.0	0.05	0.03	0.03
listening	0.03	0.05	0.03	0.03
inexperienced	0.0	0.08	0.05	0.05
individuals	0.03	0.15	0.03	0.03
representation	0.0	0.08	0.05	0.05
action	0.01	0.01	0.01	0.01
imbarrassment	0.0	0.05	0.05	0.05
notch	2.07	0.04	0.72	0.01
hasnt	0.0	0.05	0.05	0.05
itches	0.0	0.05	0.05	0.05
wise	0.0	0.03	0.03	0.03
differently	0.0	0.03	0.03	0.03
underlying	0.0	0.05	0.05	0.05
filet	0.0	0.03	0.03	0.03
mignon	0.0	0.02	0.02	0.02
crab	0.0	0.03	0.03	0.03
cake	0.05	0.03	0.03	0.03
thickness	0.0	0.05	0.05	0.05
tenderest	0.0	0.05	0.05	0.05
cow	0.0	0.05	0.05	0.05
cakes	0.0	0.03	0.03	0.03
salty	0.0	0.05	0.05	0.05
portions	0.0	0.05	0.05	0.05
blase	0.0	0.05	0.05	0.05
substitute	0.0	0.05	0.05	0.05
palms	-0.03	0.03	0.03	0.03
straight	0.0	0.03	0.03	0.03
washer	0.0	0.05	0.05	0.05
disinfect	0.0	0.05	0.05	0.05
itchin	0.0	0.05	0.05	0.05
bleak	0.0	0.0	0.05	0.05
grumpy	0.0	0.0	0.05	0.05
maintanance	0.0	0.0	0.05	0.05
printing	0.0	0.0	0.03	0.03
miles	0.0	0.03	0.03	0.03
declined	0.0	0.0	0.05	0.05
sterile	0.0	0.0	0.05	0.05
aggravation	0.0	0.17	0.05	0.05
bailed	0.0	0.05	0.05	0.05
stair	0.0	0.05	0.05	0.05
wells	0.0	0.05	0.05	0.05
breaker	0.0	0.05	0.05	0.05
improved	0.03	0.06	0.03	0.03
faucets	0.0	0.09	0.05	0.05
pays	0.0	0.09	0.05	0.05
obnoxious	-0.05	0.0	0.05	0.05
feed	-0.05	0.0	0.05	0.05
meter	-0.05	0.0	0.05	0.05
weekdays	-0.05	0.0	0.05	0.05
jewel	0.0	0.0	0.03	0.03
sodas	-0.05	0.0	0.05	0.05
restocking	-0.05	0.0	0.05	0.05
valentines	0.0	0.0	0.05	0.05
notorious	0.0	0.0	0.05	0.05
scales	0.0	0.0	0.05	0.05
tarp	0.0	0.0	0.05	0.05
unwelcoming	0.0	0.0	0.05	0.05
generic	0.0	0.0	0.05	0.05
pluses	0.0	0.0	0.05	0.05
redeem	0.0	0.0	0.05	0.05
makeshift	0.0	0.0	0.05	0.05
influx	0.0	0.0	0.05	0.05
slower	0.0	0.0	0.05	0.05
dial	0.0	0.0	0.05	0.05
overcharge	0.0	0.0	0.05	0.05
bogus	0.0	0.0	0.05	0.05
swisses	0.0	0.0	0.05	0.05
era	0.0	0.0	0.05	0.05
plug	0.0	0.0	0.03	0.03
donut	0.0	0.0	0.05	0.05
oj	0.03	0.0	0.03	0.03
donuts	0.0	0.0	0.05	0.05
flavored	0.0	0.0	0.05	0.05
fiji	0.0	0.0	0.05	0.05
summation	0.0	0.0	0.05	0.05
dimming	0.0	0.0	0.05	0.05
compliment	0.0	0.0	0.05	0.05
referring	0.0	0.08	0.03	0.03
employers	0.0	0.0	0.05	0.05
ponderosa	0.0	0.0	0.05	0.05
swisshotel	0.0	0.05	0.03	0.03
unsolicited	0.0	0.0	0.05	0.05
ouch	0.03	0.03	0.03	0.03
excuses	0.0	0.0	0.05	0.05
bet	0.0	0.0	0.05	0.05
adding	0.0	0.03	0.03	0.03
wave	0.0	0.0	0.05	0.05
pouring	0.0	0.0	0.05	0.05
lucky	0.61	-0.07	0.62	0.01
protestors	0.0	0.0	0.03	0.03
redo	0.0	0.0	0.05	0.05
hire	0.0	0.0	0.05	0.05
union	0.0	0.0	0.05	0.05
befitting	-0.05	0.0	0.05	0.05
abutting	-0.05	0.0	0.05	0.05
shaft	-0.05	0.0	0.05	0.05
entrees	-0.05	0.0	0.05	0.05
continues	0.0	0.0	0.05	0.05
yawn	0.0	0.0	0.05	0.05
posters	0.0	0.0	0.03	0.03
punching	0.0	0.0	0.05	0.05
technology	0.0	0.03	0.03	0.03
routing	0.0	0.0	0.05	0.05
ppl	0.0	0.0	0.05	0.05
cram	0.0	0.0	0.05	0.05
sooooo	0.0	0.0	0.05	0.05
sigh	0.0	0.0	0.05	0.05
batting	0.0	0.0	0.05	0.05
swap	0.0	0.0	0.05	0.05
thurs	0.0	0.0	0.05	0.05
nite	0.0	0.0	0.02	0.02
latch	0.0	0.0	0.05	0.05
leakage	0.0	0.0	0.05	0.05
karma	0.0	0.0	0.05	0.05
itchy	0.0	0.0	0.05	0.05
eric	0.03	0.03	0.03	0.03
thd	0.0	0.0	0.05	0.05
bookit	0.0	0.0	0.02	0.02
wouldnt	0.0	0.0	0.03	0.03
authorize	0.0	0.0	0.05	0.05
courtney	0.0	0.0	0.05	0.05
mgr	0.0	0.0	0.03	0.03
erica	0.0	0.0	0.02	0.02
callex	0.0	0.0	0.05	0.05
consultant	0.0	0.0	0.03	0.03
lied	0.0	0.0	0.05	0.05
ma	0.0	0.0	0.05	0.05
speaker	0.0	0.0	0.03	0.03
driving	0.0	0.03	0.03	0.03
heresay	0.0	0.0	0.05	0.05
couldnt	0.0	0.0	0.05	0.05
thr	0.0	0.0	0.05	0.05
writte	0.0	0.0	0.05	0.05
sees	0.0	0.0	0.05	0.05
console	0.0	0.0	0.03	0.03
disagreeable	-0.05	0.1	0.05	0.05
relaxed	0.89	-1.3	0.89	0.67
customization	0.0	0.0	0.05	0.05
spotless	2.69	0.01	0.92	0.01
chef	0.0	0.03	0.03	0.03
seafood	0.02	-0.06	0.02	0.02
shrimp	0.0	-0.05	0.05	0.05
definetly	0.0	-0.05	0.89	0.01
bang	0.0	-0.05	0.05	0.05
arizona	0.0	-0.04	0.05	0.05
roughly	0.0	-0.04	0.05	0.05
moments	0.0	0.0	0.05	0.05
cinch	0.0	0.0	0.05	0.05
customize	0.0	0.0	0.05	0.05
sleek	0.82	-0.01	0.83	0.02
impeccably	0.0	-0.05	0.03	0.03
completed	0.03	0.03	0.03	0.03
lengths	0.0	0.0	0.05	0.05
enhance	0.0	0.0	0.05	0.05
guided	0.0	0.0	0.05	0.05
introduced	0.0	0.0	0.05	0.05
fantastically	0.0	0.0	0.05	0.05
leaded	0.0	0.0	0.05	0.05
everyday	0.0	0.0	0.03	0.03
liberty	0.05	0.0	0.05	0.05
customizing	0.05	0.0	0.05	0.05
ensuring	0.05	0.0	0.05	0.05
needn	0.05	0.0	0.05	0.05
selcted	0.05	0.0	0.05	0.05
proudly	0.05	0.0	0.05	0.05
atop	0.03	0.0	0.03	0.03
domain	0.05	0.0	0.05	0.05
softest	0.03	-0.0	0.03	0.03
cupcakes	0.05	0.0	0.05	0.05
shuffle	0.03	-0.02	0.03	0.03
downloaded	0.05	0.0	0.05	0.05
tracks	0.05	0.0	0.05	0.05
mat	0.05	0.0	0.05	0.05
namaste	0.05	0.0	0.05	0.05
urge	0.05	0.0	0.05	0.05
tiled	0.05	0.0	0.05	0.05
candles	0.03	0.0	0.03	0.03
vanilla	0.05	0.0	0.05	0.05
bathe	0.05	0.0	0.05	0.05
walrus	0.05	0.0	0.05	0.05
girlish	0.05	0.0	0.05	0.05
test	0.03	0.0	0.03	0.03
restraunt	0.05	0.0	0.05	0.05
delicious	1.84	-0.78	0.96	0.42
caribbean	0.05	0.0	0.05	0.05
hmm	0.05	0.0	0.05	0.05
travling	0.0	-0.05	0.05	0.05
janice	0.0	0.0	0.05	0.05
unbelieveable	0.0	0.0	0.03	0.03
upmost	0.0	-0.06	0.03	0.03
recomend	0.0	0.0	0.03	0.03
emaculate	0.0	0.0	0.05	0.05
partner	0.0	-0.03	0.05	0.05
easier	0.0	-0.03	0.05	0.05
beagle	0.0	-0.03	0.05	0.05
betsy	0.0	-0.03	0.05	0.05
ownership	0.0	-0.03	0.05	0.05
loaded	0.0	-0.02	0.03	0.03
playlist	0.0	-0.03	0.05	0.05
guidebook	0.0	-0.03	0.05	0.05
junior	0.0	-0.0	0.03	0.03
warmly	0.87	-0.01	0.88	0.01
feather	0.0	-0.02	0.83	0.02
beloved	0.0	-0.05	0.05	0.05
shi	0.0	-0.05	0.05	0.05
tzu	0.0	-0.05	0.05	0.05
daycare	0.0	-0.05	0.05	0.05
magnificant	0.0	-0.02	0.02	0.02
refreshing	0.0	-0.06	0.03	0.03
cocktail	0.86	-0.03	0.86	0.01
knowledgable	0.0	0.0	0.05	0.05
amusement	0.0	0.0	0.05	0.05
stoked	0.0	0.0	0.03	0.03
spaffina	0.0	0.0	0.05	0.05
pampering	0.0	0.0	0.03	0.03
stash	0.0	0.0	0.05	0.05
award	0.02	0.0	0.02	0.02
content	0.0	0.0	0.03	0.03
wonderbar	0.0	0.0	0.05	0.05
married	0.83	-0.83	0.83	0.83
weeknd	0.05	0.0	0.05	0.05
husbands	0.05	0.0	0.05	0.05
mother	0.03	-0.03	0.03	0.03
stroll	0.0	-0.05	0.05	0.05
mary	0.0	-0.05	0.05	0.05
referre	0.0	-0.05	0.05	0.05
spacey	0.0	-0.05	0.05	0.05
luxuries	0.0	-0.05	0.05	0.05
hbo	0.0	0.0	0.03	0.03
enormous	0.0	0.0	0.03	0.03
modem	0.0	0.0	0.05	0.05
workstation	0.0	0.0	0.05	0.05
lastly	0.0	-0.03	0.03	0.03
coordinate	0.0	0.0	0.05	0.05
groomsman	0.0	0.0	0.05	0.05
church	0.0	0.0	0.05	0.05
banquet	0.0	0.0	0.05	0.05
shuttling	0.0	0.0	0.05	0.05
dj	0.0	0.0	0.03	0.03
traditional	0.04	-0.07	0.02	0.02
pickiest	0.0	-0.09	0.05	0.05
eaters	0.0	-0.09	0.05	0.05
fiancee	0.0	0.0	0.05	0.05
allows	0.0	0.0	0.03	0.03
cooing	0.0	0.0	0.05	0.05
jackets	0.0	0.0	0.05	0.05
scarves	0.0	0.0	0.05	0.05
attentiveness	0.0	0.0	0.05	0.05
roomkeeping	0.0	0.0	0.05	0.05
extememly	0.0	0.0	0.05	0.05
chichi	0.0	0.0	0.05	0.05
teacup	0.0	0.0	0.05	0.05
chihuahua	0.0	0.0	0.05	0.05
amabassador	0.0	0.0	0.05	0.05
waiver	0.0	0.0	0.05	0.05
conviently	0.0	0.0	0.05	0.05
stunning	0.82	0.05	0.83	0.02
solace	0.0	0.0	0.05	0.05
invoting	0.0	0.0	0.05	0.05
escorted	0.0	0.0	0.03	0.03
rested	0.02	-0.07	0.02	0.02
interaction	0.0	0.0	0.05	0.05
postitive	0.0	0.0	0.05	0.05
strives	0.0	0.0	0.05	0.05
knotch	0.0	0.0	0.05	0.05
winning	0.03	0.0	0.03	0.03
die	0.0	2.07	0.88	0.62
suckish	0.0	-0.41	0.05	0.05
evan	0.0	-0.25	0.03	0.03
molded	0.0	-0.41	0.05	0.05
sandwhich	0.0	-0.41	0.05	0.05
clubs	0.0	-0.25	0.03	0.03
ohh	0.0	-0.41	0.05	0.05
evr	0.0	-0.41	0.05	0.05
anne	0.0	-0.41	0.05	0.05
bridemaid	0.0	-0.41	0.05	0.05
mundane	0.0	-0.04	0.05	0.05
pleasureable	0.0	-0.04	0.05	0.05
product	0.0	-0.02	0.03	0.03
sofie	0.0	-0.04	0.05	0.05
smooth	0.0	-0.02	0.02	0.02
grady	0.0	-0.04	0.05	0.05
unwind	0.0	-0.05	0.03	0.03
emphasis	0.0	0.0	0.05	0.05
bay	0.0	0.0	0.05	0.05
finds	0.0	0.0	0.05	0.05
equal	0.0	0.0	0.05	0.05
active	0.0	0.0	0.05	0.05
regal	0.0	0.0	0.05	0.05
soothing	0.0	-0.03	0.03	0.03
maintaining	0.0	0.0	0.05	0.05
productivity	0.0	0.0	0.05	0.05
heartbeat	0.04	0.0	0.02	0.02
exotic	0.0	0.0	0.03	0.03
venues	0.0	0.0	0.05	0.05
drooling	0.0	0.0	0.05	0.05
musically	0.05	0.0	0.05	0.05
themed	0.03	0.0	0.03	0.03
intelligently	0.05	0.0	0.05	0.05
performers	0.05	0.0	0.05	0.05
majesty	0.05	0.0	0.05	0.05
marveling	0.05	0.0	0.05	0.05
sprawled	0.05	0.0	0.05	0.05
musical	0.06	-0.03	0.03	0.03
icing	0.05	0.0	0.05	0.05
rockability	0.0	-0.05	0.05	0.05
stadiums	0.0	-0.05	0.05	0.05
shedd	0.0	-0.79	0.86	0.86
science	0.0	-0.03	0.03	0.03
recoup	0.0	-0.05	0.05	0.05
rockin	0.0	-0.05	0.05	0.05
gifts	0.0	-0.05	0.05	0.05
schmaltzy	0.05	0.0	0.05	0.05
cliche	0.05	0.0	0.05	0.05
stories	0.03	0.0	0.03	0.03
itunes	0.05	0.0	0.05	0.05
downloads	0.05	0.0	0.05	0.05
daniel	0.05	0.0	0.05	0.05
extrodinary	0.0	0.0	0.05	0.05
scenary	0.0	0.0	0.05	0.05
breathtaking	0.85	-0.04	0.9	0.01
excellence	0.0	0.0	0.05	0.05
ballet	0.0	0.0	0.05	0.05
german	0.05	0.0	0.05	0.05
shepard	0.05	0.0	0.05	0.05
rex	0.82	0.0	0.83	0.83
friendliness	0.02	0.0	0.02	0.02
cam	0.04	-0.02	0.02	0.02
laminated	0.05	0.0	0.05	0.05
chew	0.05	0.0	0.05	0.05
toy	0.05	0.0	0.05	0.05
obligatory	0.05	0.0	0.05	0.05
paul	0.05	-0.09	0.05	0.05
reed	0.05	-0.09	0.05	0.05
smith	0.05	-0.09	0.05	0.05
sq	0.82	-0.03	0.83	0.02
birdland	0.03	-0.05	0.03	0.03
rousing	0.05	-0.09	0.05	0.05
success	0.05	-0.09	0.05	0.05
fly	0.06	-0.08	0.03	0.03
spoken	0.05	-0.05	0.05	0.05
treatments	0.03	-0.05	0.03	0.03
shipped	0.05	-0.05	0.05	0.05
supplies	0.05	-0.05	0.05	0.05
understanding	0.05	-0.05	0.05	0.05
drift	0.05	-0.05	0.05	0.05
philly	0.05	-0.05	0.05	0.05
heavenly	0.03	0.0	0.03	0.03
upbeat	0.0	0.0	0.03	0.03
alternative	0.03	0.03	0.03	0.03
ordinary	0.0	-0.03	0.03	0.03
talented	0.0	-0.05	0.05	0.05
artists	0.0	-0.05	0.05	0.05
singers	0.0	-0.05	0.05	0.05
dancers	0.0	-0.05	0.05	0.05
actors	0.0	-0.05	0.05	0.05
rottweiler	0.0	0.0	0.05	0.05
toys	0.0	0.0	0.03	0.03
entertainment	0.0	0.0	0.83	0.83
surpassed	0.0	0.0	0.03	0.03
china	0.0	-0.22	0.03	0.03
grill	0.0	-0.13	0.02	0.02
paintings	0.0	0.0	0.05	0.05
amazingly	0.0	0.1	0.03	0.03
beats	0.0	0.0	0.03	0.03
kennel	0.0	0.0	0.05	0.05
bowls	0.0	0.0	0.05	0.05
doggy	0.0	0.0	0.05	0.05
higly	0.0	0.0	0.05	0.05
legged	0.0	0.0	0.05	0.05
bets	0.0	0.0	0.05	0.05
jam	0.0	0.0	0.05	0.05
headphones	0.0	0.0	0.03	0.03
shirts	0.0	0.0	0.05	0.05
exceptional	0.9	0.05	0.9	0.01
astonished	0.0	-0.03	0.03	0.03
grounds	0.0	0.0	0.05	0.05
pointers	0.0	0.0	0.05	0.05
jaw	0.0	0.0	0.05	0.05
heaven	0.0	-0.03	0.03	0.03
ashley	0.0	-0.05	0.03	0.03
experince	0.0	-0.17	0.05	0.05
commitment	0.0	0.0	0.05	0.05
awards	0.0	0.0	0.05	0.05
serene	0.0	0.0	0.05	0.05
define	0.0	0.0	0.05	0.05
totality	0.0	0.0	0.05	0.05
hustle	0.0	0.0	0.05	0.05
affect	0.0	0.0	0.05	0.05
conducive	0.0	0.0	0.05	0.05
relaxation	0.0	0.0	0.03	0.03
posh	0.0	0.0	0.05	0.05
flashes	0.0	0.0	0.05	0.05
angle	0.0	0.0	0.05	0.05
learnt	0.0	0.0	0.05	0.05
gonna	0.0	0.0	0.05	0.05
flawlessly	0.0	0.0	0.05	0.05
green	0.0	-0.05	0.02	0.02
consulting	0.0	0.0	0.05	0.05
credentials	0.0	0.0	0.05	0.05
dovetailed	0.0	0.0	0.05	0.05
mission	0.0	0.05	0.03	0.03
guilt	0.0	0.0	0.05	0.05
stumbled	0.0	0.0	0.05	0.05
approachable	0.0	0.0	0.05	0.05
rose	0.0	-0.05	0.03	0.03
petals	0.0	0.0	0.05	0.05
scattered	0.0	0.0	0.05	0.05
outing	0.0	0.0	0.03	0.03
baseball	0.0	0.0	0.05	0.05
handsome	0.0	0.0	0.03	0.03
corteous	0.05	-0.14	0.05	0.05
healthclub	0.05	-0.14	0.05	0.05
died	0.05	-0.14	0.05	0.05
remedied	0.05	-0.14	0.05	0.05
emphasized	0.0	0.0	0.05	0.05
environmentally	0.0	0.0	0.05	0.05
presented	0.0	0.0	0.05	0.05
score	0.0	0.0	0.05	0.05
paranoid	0.0	0.0	0.05	0.05
germs	0.0	0.0	0.05	0.05
sleeep	0.0	0.0	0.05	0.05
equinox	0.0	0.03	0.03	0.03
skimpy	0.0	0.0	0.05	0.05
painless	0.03	0.03	0.03	0.03
pedals	0.0	0.0	0.05	0.05
bathrobes	1.59	0.07	0.83	0.02
honey	0.0	0.0	0.05	0.05
moon	0.0	0.0	0.05	0.05
climate	0.0	-0.05	0.05	0.05
ihome	0.02	-0.07	0.02	0.02
ritzy	0.0	0.0	0.03	0.03
transcends	0.0	0.0	0.05	0.05
embraces	0.0	0.0	0.05	0.05
tradition	0.0	-0.14	0.05	0.05
products	0.0	-0.01	0.88	0.01
honest	0.0	-0.08	0.03	0.03
negatively	0.0	-0.14	0.05	0.05
impact	0.0	-0.08	0.03	0.03
linnens	0.0	-0.21	0.05	0.05
bedbug	0.0	-0.21	0.05	0.05
gripe	0.0	0.0	0.05	0.05
involves	0.0	0.0	0.05	0.05
timely	0.0	0.03	0.03	0.03
mario	0.0	0.0	0.05	0.05
insignificant	0.0	0.0	0.05	0.05
ocean	0.0	-0.15	0.05	0.05
layover	0.0	-0.05	0.05	0.05
mojito	0.0	-0.05	0.05	0.05
mojitos	0.0	-0.05	0.05	0.05
retired	0.0	-0.05	0.05	0.05
respectful	0.0	0.0	0.03	0.03
royalty	1.73	-0.93	0.9	0.5
justice	0.0	-0.09	0.05	0.05
sparkling	0.0	-0.04	0.02	0.02
routes	0.0	-0.09	0.05	0.05
securing	0.0	-0.09	0.05	0.05
upto	0.0	-0.17	0.05	0.05
def	0.0	-0.1	0.03	0.03
reams	0.0	0.0	0.05	0.05
adorned	0.0	0.0	0.05	0.05
wired	0.0	-0.03	0.03	0.03
connections	0.0	-0.03	0.03	0.03
permits	0.0	0.0	0.05	0.05
gentle	0.0	0.0	0.05	0.05
gourmet	0.86	0.0	0.86	0.01
anaerobic	0.0	0.0	0.05	0.05
concierges	0.0	0.0	0.05	0.05
scope	0.0	-0.05	0.05	0.05
vacations	0.0	0.0	0.03	0.03
commend	0.0	0.0	0.05	0.05
bose	0.04	-0.02	0.02	0.02
helpfull	0.0	-0.03	0.03	0.03
crim	0.0	-0.05	0.05	0.05
flew	0.02	0.07	0.02	0.02
confad	0.05	-0.05	0.05	0.05
employe	0.05	-0.05	0.05	0.05
beauti	0.05	-0.05	0.05	0.05
polished	0.05	-0.05	0.05	0.05
ting	0.05	-0.05	0.05	0.05
velveteen	0.05	-0.05	0.05	0.05
confrotable	0.05	-0.05	0.05	0.05
grapes	0.05	-0.05	0.05	0.05
uncontentious	0.05	-0.05	0.05	0.05
drowning	0.05	-0.05	0.05	0.05
olympic	0.05	-0.05	0.05	0.05
heated	0.82	-1.54	0.83	0.83
swimmers	0.05	-0.05	0.05	0.05
luxuary	0.0	0.0	0.05	0.05
coworker	0.0	0.0	0.05	0.05
los	0.0	0.0	0.03	0.03
angeles	0.0	0.0	0.05	0.05
graduated	0.0	0.0	0.05	0.05
afforded	0.0	0.0	0.05	0.05
halibut	0.0	0.0	0.05	0.05
tripped	0.0	-0.05	0.05	0.05
socialize	0.0	-0.05	0.05	0.05
accommodated	0.0	-0.05	0.05	0.05
amazed	0.81	-0.04	0.86	0.01
florist	0.0	-0.09	0.05	0.05
aesthetics	0.0	-0.05	0.05	0.05
conceivable	0.0	-0.05	0.05	0.05
enviable	0.0	-0.05	0.05	0.05
resorts	0.0	-0.05	0.05	0.05
brightly	0.05	-0.16	0.05	0.05
garishness	0.05	-0.16	0.05	0.05
cultured	0.0	0.0	0.05	0.05
unparalleled	0.0	0.0	0.05	0.05
schemes	0.0	-0.03	0.03	0.03
tranquil	0.0	0.0	0.05	0.05
bliss	0.0	0.0	0.05	0.05
vast	0.0	0.0	0.03	0.03
colleagues	0.0	0.0	0.03	0.03
tastefully	0.0	-0.02	0.83	0.02
tones	0.0	0.0	0.05	0.05
soothe	0.0	0.0	0.05	0.05
cheerful	0.0	0.0	0.03	0.03
myspa	0.0	0.0	0.03	0.03
softness	0.0	0.0	0.05	0.05
whisked	0.0	0.0	0.05	0.05
massages	0.02	0.0	0.02	0.02
asian	0.0	0.03	0.03	0.03
proficient	0.0	0.0	0.05	0.05
thoughtful	0.0	0.0	0.05	0.05
honeysuckle	0.0	0.0	0.05	0.05
robes	0.0	-0.02	0.02	0.02
sipped	0.0	0.0	0.05	0.05
thumbs	0.0	0.0	0.02	0.02
utterly	0.0	-0.05	0.05	0.05
genuine	0.0	-0.03	0.03	0.03
ball	0.0	-0.02	0.02	0.02
redesigned	0.0	0.0	0.05	0.05
spaces	0.0	0.0	0.03	0.03
showplaces	0.0	0.0	0.05	0.05
stunned	0.0	0.0	0.03	0.03
harmony	0.0	0.0	0.05	0.05
relieved	0.0	0.0	0.02	0.02
candace	0.0	0.0	0.05	0.05
wonders	0.0	0.0	0.05	0.05
muscles	0.0	0.0	0.05	0.05
sought	0.0	0.0	0.05	0.05
valued	0.06	-0.03	0.03	0.03
gates	0.0	-0.04	0.05	0.05
majestic	0.0	-0.03	0.03	0.03
energized	0.0	-0.04	0.05	0.05
pedicure	0.0	-0.04	0.05	0.05
watering	0.0	-0.04	0.05	0.05
pride	0.0	-0.04	0.05	0.05
hits	0.0	0.0	0.05	0.05
rainfall	0.0	0.0	0.05	0.05
awaits	0.0	0.0	0.05	0.05
breathtakingly	0.0	0.0	0.05	0.05
divine	0.0	0.0	0.05	0.05
contemporary	0.0	0.0	0.03	0.03
conveniences	0.0	0.0	0.03	0.03
remarkable	0.0	0.0	0.05	0.05
allergy	0.0	-0.86	0.86	0.86
optimistic	0.0	0.0	0.05	0.05
eno	0.0	0.03	0.03	0.03
souvenirs	0.0	0.0	0.05	0.05
