heaters	1	0	1	0
groupings	1	0	1	0
sofas	1	0	1	0
pedro	1	0	1	0
quentin	1	0	1	0
shook	1	0	1	0
criticize	1	0	1	0
draught	1	0	1	0
stella	1	0	1	0
guinness	1	0	1	0
joey	1	0	1	0
authors	1	0	1	0
unlucky	1	0	1	0
restaraunts	1	0	1	0
figuring	1	0	1	0
mentioning	1	0	1	0
enclosed	1	0	1	0
kindness	1	0	1	0
dearborn	1	0	1	0
national	1	0	1	0
accomplished	1	0	1	0
forewarned	1	0	1	0
drops	1	0	1	0
treasure	1	0	1	0
neightborhood	1	0	1	0
lakefront	1	0	1	0
hometown	1	0	1	0
travellodge	1	0	1	0
adorn	1	0	1	0
someday	1	0	1	0
frigid	1	0	1	0
eligible	1	0	1	0
windchills	1	0	1	0
overcrowed	1	0	1	0
twins	1	0	1	0
acknowledgment	1	0	1	0
nostalgia	1	0	1	0
generation	1	0	1	0
reece	1	0	1	0
matching	1	0	1	0
hooray	1	0	1	0
combo	1	0	1	0
weighted	1	0	1	0
stepdad	1	0	1	0
muted	1	0	1	0
lennon	1	0	1	0
bono	1	0	1	0
coffe	1	0	1	0
junkie	1	0	1	0
crackling	1	0	1	0
propositioned	1	0	1	0
intimidating	1	0	1	0
jared	1	0	1	0
grays	1	0	1	0
darkness	1	0	1	0
largish	1	0	1	0
ellipticals	1	0	1	0
disposable	1	0	1	0
ear	1	0	1	0
pads	1	0	1	0
apples	1	0	1	0
traverse	1	0	1	0
amiable	1	0	1	0
stamp	1	0	1	0
drury	1	0	1	0
thrifty	1	0	1	0
deli	1	0	1	0
toasted	1	0	1	0
tweens	1	0	1	0
toddler	1	0	1	0
sony	1	0	1	0
tolietries	1	0	1	0
wherever	1	0	1	0
sweetie	1	0	1	0
lures	1	0	1	0
guise	1	0	1	0
gentlemen	1	0	1	0
yummo	1	0	1	0
sixteen	1	0	1	0
enhanced	1	0	1	0
entwistle	1	0	1	0
fathers	1	0	1	0
accomplish	1	0	1	0
chriskindl	1	0	1	0
strudel	1	0	1	0
abd	1	0	1	0
toothbrush	1	0	1	0
thechina	1	0	1	0
mariott	1	0	1	0
default	1	0	1	0
intact	1	0	1	0
stucture	1	0	1	0
rocker	1	0	1	0
george	1	0	1	0
slighty	1	0	1	0
seadog	1	0	1	0
guessed	1	0	1	0
paraphanelia	1	0	1	0
murals	1	0	1	0
aerosmith	1	0	1	0
wonderous	1	0	1	0
ramps	1	0	1	0
canal	1	0	1	0
sporting	1	0	1	0
waterproof	1	0	1	0
scores	1	0	1	0
pumps	1	0	1	0
limes	1	0	1	0
punch	1	0	1	0
extradionary	1	0	1	0
apri	1	0	1	0
helpfuly	1	0	1	0
chris	1	0	1	0
scott	1	0	1	0
hectic	1	0	1	0
piping	1	0	1	0
masculine	1	0	1	0
obstructing	1	0	1	0
oneway	1	0	1	0
source	1	0	1	0
overstated	1	0	1	0
particularily	1	0	1	0
seventh	1	0	1	0
oppressive	1	0	1	0
crunch	1	0	1	0
footsteps	1	0	1	0
gibson	1	0	1	0
courtyard	1	0	1	0
facet	1	0	1	0
towne	1	0	1	0
gibsons	1	0	1	0
courtiest	1	0	1	0
lifts	1	0	1	0
greated	1	0	1	0
captain	1	0	1	0
attitute	1	0	1	0
lore	1	0	1	0
darkened	1	0	1	0
adorable	1	0	1	0
tails	1	0	1	0
compatible	1	0	1	0
gene	1	0	1	0
bice	1	0	1	0
numbered	1	0	1	0
lineds	1	0	1	0
espresso	1	0	1	0
everthing	1	0	1	0
televison	1	0	1	0
elipitical	1	0	1	0
steppers	1	0	1	0
quibble	1	0	1	0
zipped	1	0	1	0
fl	1	0	1	0
westfield	1	0	1	0
raving	1	0	1	0
litlle	1	0	1	0
wath	1	0	1	0
coplaint	1	0	1	0
breaksfast	1	0	1	0
aroufn	1	0	1	0
voss	1	0	1	0
hill	1	0	1	0
ports	1	0	1	0
cask	1	0	1	0
smokes	1	0	1	0
sept	1	0	1	0
electronics	1	0	1	0
luxurous	1	0	1	0
subroofer	1	0	1	0
prefect	1	0	1	0
discarded	1	0	1	0
replacing	1	0	1	0
trinket	1	0	1	0
aesthetically	1	0	1	0
northbridge	1	0	1	0
loads	1	0	1	0
snowed	1	0	1	0
screens	1	0	1	0
bedlinens	1	0	1	0
asset	1	0	1	0
coleman	1	0	1	0
splendido	1	0	1	0
villa	1	0	1	0
este	1	0	1	0
stacked	1	0	1	0
vacationed	1	0	1	0
scandanavian	1	0	1	0
redesign	1	0	1	0
pressue	1	0	1	0
esp	1	0	1	0
pricepoint	1	0	1	0
monroe	1	0	1	0
harbor	1	0	1	0
lowers	1	0	1	0
connecting	1	0	1	0
concourse	1	0	1	0
soaked	1	0	1	0
reflective	1	0	1	0
offices	1	0	1	0
exhibit	1	0	1	0
bedtime	1	0	1	0
nowadays	1	0	1	0
rituals	1	0	1	0
cancellations	1	0	1	0
atlanta	1	0	1	0
lieu	1	0	1	0
reconfirming	1	0	1	0
encompass	1	0	1	0
tags	1	0	1	0
fusion	1	0	1	0
gourmand	1	0	1	0
foodie	1	0	1	0
metallic	1	0	1	0
spur	1	0	1	0
selfpark	1	0	1	0
buckwheat	1	0	1	0
pan	1	0	1	0
nestled	1	0	1	0
operate	1	0	1	0
arranging	1	0	1	0
withiin	1	0	1	0
departs	1	0	1	0
signage	1	0	1	0
separation	1	0	1	0
parkview	1	0	1	0
anteroom	1	0	1	0
overtly	1	0	1	0
collar	1	0	1	0
tabs	1	0	1	0
peppered	1	0	1	0
congestion	1	0	1	0
pronounced	1	0	1	0
smiled	1	0	1	0
ultramodern	1	0	1	0
preferential	1	0	1	0
swims	1	0	1	0
fountains	1	0	1	0
escalator	1	0	1	0
veiw	1	0	1	0
icon	1	0	1	0
peculiar	1	0	1	0
amenties	1	0	1	0
bridgestone	1	0	1	0
firestone	1	0	1	0
travelzoos	1	0	1	0
taps	1	0	1	0
inc	1	0	1	0
defenitely	1	0	1	0
hey	1	0	1	0
imo	1	0	1	0
clubing	1	0	1	0
homegame	1	0	1	0
busier	1	0	1	0
shed	1	0	1	0
musium	1	0	1	0
remains	1	0	1	0
london	1	0	1	0
complains	1	0	1	0
privledges	1	0	1	0
houlihan	1	0	1	0
attractively	1	0	1	0
salads	1	0	1	0
insanely	1	0	1	0
bf	1	0	1	0
nightspots	1	0	1	0
inlcluded	1	0	1	0
builiding	1	0	1	0
waved	1	0	1	0
anonymous	1	0	1	0
sprawling	1	0	1	0
imaginable	1	0	1	0
purifier	1	0	1	0
silently	1	0	1	0
yr	1	0	1	0
dispose	1	0	1	0
paraphernalia	1	0	1	0
wowwwww	1	0	1	0
belgian	1	0	1	0
whipped	1	0	1	0
siren	1	0	1	0
airfare	1	0	1	0
conviences	1	0	1	0
conplaint	1	0	1	0
congierge	1	0	1	0
shouuld	1	0	1	0
wifes	1	0	1	0
formula	1	0	1	0
nuisance	1	0	1	0
cornered	1	0	1	0
manchester	1	0	1	0
grim	1	0	1	0
sunbeds	1	0	1	0
cheering	1	0	1	0
cloying	1	0	1	0
cornell	1	0	1	0
gratis	1	0	1	0
blackout	1	0	1	0
pacage	1	0	1	0
intruded	1	0	1	0
fountin	1	0	1	0
desires	1	0	1	0
everone	1	0	1	0
newspapers	1	0	1	0
mineral	1	0	1	0
blueberry	1	0	1	0
melissa	1	0	1	0
curtis	1	0	1	0
lemon	1	0	1	0
stickler	1	0	1	0
rained	1	0	1	0
filenes	1	0	1	0
perla	1	0	1	0
bloomingdates	1	0	1	0
clicked	1	0	1	0
completing	1	0	1	0
fronts	1	0	1	0
spaciousness	1	0	1	0
prized	1	0	1	0
weight	1	0	1	0
yards	1	0	1	0
flatscreen	1	0	1	0
hangover	1	0	1	0
cleveland	1	0	1	0
tricky	1	0	1	0
groove	1	0	1	0
extented	1	0	1	0
leftovers	1	0	1	0
reheating	1	0	1	0
adequet	1	0	1	0
traveller	1	0	1	0
pullout	1	0	1	0
majority	1	0	1	0
connie	1	0	1	0
shift	1	0	1	0
remembers	1	0	1	0
seveal	1	0	1	0
foodmarkets	1	0	1	0
brainer	1	0	1	0
michican	1	0	1	0
bountiful	1	0	1	0
waffles	1	0	1	0
sausage	1	0	1	0
hash	1	0	1	0
browns	1	0	1	0
danishes	1	0	1	0
omelets	1	0	1	0
burritos	1	0	1	0
artifical	1	0	1	0
mexican	1	0	1	0
plates	1	0	1	0
receptions	1	0	1	0
thunderstorm	1	0	1	0
brochures	1	0	1	0
servicing	1	0	1	0
managing	1	0	1	0
neighbours	1	0	1	0
joes	1	0	1	0
recommends	1	0	1	0
binnies	1	0	1	0
depot	1	0	1	0
busiest	1	0	1	0
enthusiasm	1	0	1	0
solo	1	0	1	0
pizzeria	1	0	1	0
foodcourt	1	0	1	0
thur	1	0	1	0
nites	1	0	1	0
applicable	1	0	1	0
homewoods	1	0	1	0
hors	1	0	1	0
ouevres	1	0	1	0
annoyingly	1	0	1	0
blast	1	0	1	0
dinners	1	0	1	0
weeknights	1	0	1	0
granddaughters	1	0	1	0
grandaughter	1	0	1	0
housing	1	0	1	0
developments	1	0	1	0
houses	1	0	1	0
knikerbocker	1	0	1	0
skills	1	0	1	0
snug	1	0	1	0
minuses	1	0	1	0
rehabbed	1	0	1	0
plusses	1	0	1	0
enclosure	1	0	1	0
stalls	1	0	1	0
finishes	1	0	1	0
promote	1	0	1	0
cora	1	0	1	0
julie	1	0	1	0
timey	1	0	1	0
einstein	1	0	1	0
strolling	1	0	1	0
backtrack	1	0	1	0
cheryl	1	0	1	0
carmines	1	0	1	0
samsung	1	0	1	0
cordless	1	0	1	0
miffed	1	0	1	0
dipping	1	0	1	0
priviliges	1	0	1	0
dble	1	0	1	0
palatial	1	0	1	0
chechecked	1	0	1	0
les	1	0	1	0
butted	1	0	1	0
registering	1	0	1	0
registry	1	0	1	0
prank	1	0	1	0
valences	1	0	1	0
canopies	1	0	1	0
inspired	1	0	1	0
canopy	1	0	1	0
valence	1	0	1	0
configerations	1	0	1	0
arrangement	1	0	1	0
complex	1	0	1	0
ignorance	1	0	1	0
roadtrip	1	0	1	0
albeit	1	0	1	0
ammenity	1	0	1	0
visting	1	0	1	0
definitley	1	0	1	0
luckier	1	0	1	0
rib	1	0	1	0
stranded	1	0	1	0
joy	1	0	1	0
jonathan	1	0	1	0
november	1	0	1	0
trolleyed	1	0	1	0
cabbed	1	0	1	0
batch	1	0	1	0
omelet	1	0	1	0
mislaid	1	0	1	0
accommodation	1	0	1	0
unprompted	1	0	1	0
gizillion	1	0	1	0
odyssey	1	0	1	0
heels	1	0	1	0
blisters	1	0	1	0
bubba	1	0	1	0
gumps	1	0	1	0
germaphobe	1	0	1	0
sanity	1	0	1	0
leads	1	0	1	0
riverwalk	1	0	1	0
fox	1	0	1	0
obel	1	0	1	0
stellar	1	0	1	0
imressive	1	0	1	0
conciergies	1	0	1	0
trainers	1	0	1	0
spotlessly	1	0	1	0
nightcap	1	0	1	0
rasheeda	1	0	1	0
skyrise	1	0	1	0
infinity	1	0	1	0
breathe	1	0	1	0
sweating	1	0	1	0
weighty	1	0	1	0
cliff	1	0	1	0
skyscraper	1	0	1	0
morgan	1	0	1	0
chief	1	0	1	0
officer	1	0	1	0
paula	1	0	1	0
fortney	1	0	1	0
disclosure	1	0	1	0
amex	1	0	1	0
walkin	1	0	1	0
michicgan	1	0	1	0
ad	1	0	1	0
effectively	1	0	1	0
nick	1	0	1	0
roberta	1	0	1	0
former	1	0	1	0
millinum	1	0	1	0
timerland	1	0	1	0
easyer	1	0	1	0
agents	1	0	1	0
shoved	1	0	1	0
convieniently	1	0	1	0
method	1	0	1	0
wealthy	1	0	1	0
microfridge	1	0	1	0
texas	1	0	1	0
financial	1	0	1	0
element	1	0	1	0
sharp	1	0	1	0
drivers	1	0	1	0
frindly	1	0	1	0
fleabag	1	0	1	0
sneak	1	0	1	0
nieces	1	0	1	0
quilts	1	0	1	0
santa	1	0	1	0
barbara	1	0	1	0
bubble	1	0	1	0
ballard	1	0	1	0
bouquet	1	0	1	0
patios	1	0	1	0
landed	1	0	1	0
interfaced	1	0	1	0
satayed	1	0	0	1
niketown	1	0	0	1
accesible	1	0	0	1
cousins	1	0	0	1
interrupt	1	0	0	1
wellington	1	0	0	1
crust	1	0	0	1
flaky	1	0	0	1
crispy	1	0	0	1
pakistani	1	0	0	1
mimosas	1	0	0	1
essentials	1	0	0	1
capable	1	0	0	1
colleges	1	0	0	1
theaters	1	0	0	1
effective	1	0	0	1
vaca	1	0	0	1
thouroughly	1	0	0	1
veggie	1	0	0	1
vegetarian	1	0	0	1
centralized	1	0	0	1
fortune	1	0	0	1
luxirious	1	0	0	1
campus	1	0	0	1
myriad	1	0	0	1
towns	1	0	0	1
discounted	1	0	0	1
admissions	1	0	0	1
earliest	1	0	0	1
picturesque	1	0	0	1
definetely	1	0	0	1
reccommend	1	0	0	1
broadcast	1	0	0	1
ford	1	0	0	1
performing	1	0	0	1
arts	1	0	0	1
willis	1	0	0	1
countless	1	0	0	1
wonderfull	1	0	0	1
stepping	1	0	0	1
adler	1	0	0	1
planetarium	1	0	0	1
locaated	1	0	0	1
fin	1	0	0	1
preface	1	0	0	1
districts	1	0	0	1
ventured	1	0	0	1
remarkably	1	0	0	1
corn	1	0	0	1
replicate	1	0	0	1
willingly	1	0	0	1
spacing	1	0	0	1
acquiring	1	0	0	1
necessities	1	0	0	1
lush	1	0	0	1
adventurer	1	0	0	1
frank	1	0	0	1
entice	1	0	0	1
pajamas	1	0	0	1
welcomes	1	0	0	1
lotions	1	0	0	1
mingled	1	0	0	1
emphatically	1	0	0	1
innovation	1	0	0	1
employed	1	0	0	1
smartly	1	0	0	1
exclusive	1	0	0	1
recycling	1	0	0	1
bicycles	1	0	0	1
gently	1	0	0	1
helps	1	0	0	1
balance	1	0	0	1
organizations	1	0	0	1
charities	1	0	0	1
programs	1	0	0	1
merit	1	0	0	1
centric	1	0	0	1
compiled	1	0	0	1
jbar	1	0	0	1
vist	1	0	0	1
appreciation	1	0	0	1
lapdog	1	0	0	1
creates	1	0	0	1
streamlined	1	0	0	1
loft	1	0	0	1
retire	1	0	0	1
evenings	1	0	0	1
valuable	1	0	0	1
earth	1	0	0	1
tagged	1	0	0	1
definatly	1	0	0	1
louisville	1	0	0	1
ky	1	0	0	1
uber	1	0	0	1
establishments	1	0	0	1
jaunt	1	0	0	1
blooming	1	0	0	1
seer	1	0	0	1
languages	1	0	0	1
unrelaxable	1	0	0	1
dug	1	0	0	1
freebies	1	0	0	1
packet	1	0	0	1
instant	1	0	0	1
kimptonkids	1	0	0	1
ribs	1	0	0	1
youre	1	0	0	1
tastings	1	0	0	1
classically	1	0	0	1
entore	1	0	0	1
skeptical	1	0	0	1
winding	1	0	0	1
delux	1	0	0	1
luxorious	1	0	0	1
becuase	1	0	0	1
shined	1	0	0	1
shoeshine	1	0	0	1
accessories	1	0	0	1
poised	1	0	0	1
whenver	1	0	0	1
undwinding	1	0	0	1
beutiful	1	0	0	1
heartedly	1	0	0	1
fishbowl	1	0	0	1
picks	1	0	0	1
haha	1	0	0	1
situatated	1	0	0	1
specialty	1	0	0	1
lover	1	0	0	1
boasting	1	0	0	1
clouds	1	0	0	1
innovative	1	0	0	1
contrast	1	0	0	1
dismal	1	0	0	1
astounding	1	0	0	1
casually	1	0	0	1
lavish	1	0	0	1
baked	1	0	0	1
cloth	1	0	0	1
aways	1	0	0	1
peir	1	0	0	1
contemperary	1	0	0	1
tourest	1	0	0	1
diesighn	1	0	0	1
arcitechusall	1	0	0	1
legacy	1	0	0	1
veiws	1	0	0	1
champane	1	0	0	1
cotails	1	0	0	1
savvy	1	0	0	1
accounts	1	0	0	1
version	1	0	0	1
melds	1	0	0	1
techniques	1	0	0	1
social	1	0	0	1
invitations	1	0	0	1
duvets	1	0	0	1
persuasion	1	0	0	1
excllent	1	0	0	1
customization	1	0	0	1
shrimp	1	0	0	1
arizona	1	0	0	1
roughly	1	0	0	1
cinch	1	0	0	1
customize	1	0	0	1
lengths	1	0	0	1
enhance	1	0	0	1
guided	1	0	0	1
introduced	1	0	0	1
fantastically	1	0	0	1
leaded	1	0	0	1
liberty	1	0	0	1
customizing	1	0	0	1
ensuring	1	0	0	1
needn	1	0	0	1
selcted	1	0	0	1
proudly	1	0	0	1
domain	1	0	0	1
cupcakes	1	0	0	1
downloaded	1	0	0	1
tracks	1	0	0	1
mat	1	0	0	1
namaste	1	0	0	1
urge	1	0	0	1
tiled	1	0	0	1
vanilla	1	0	0	1
bathe	1	0	0	1
walrus	1	0	0	1
girlish	1	0	0	1
caribbean	1	0	0	1
hmm	1	0	0	1
travling	1	0	0	1
k	1	0	0	1
janice	1	0	0	1
emaculate	1	0	0	1
beagle	1	0	0	1
ownership	1	0	0	1
playlist	1	0	0	1
guidebook	1	0	0	1
beloved	1	0	0	1
shi	1	0	0	1
tzu	1	0	0	1
daycare	1	0	0	1
amusement	1	0	0	1
spaffina	1	0	0	1
stash	1	0	0	1
wonderbar	1	0	0	1
weeknd	1	0	0	1
husbands	1	0	0	1
stroll	1	0	0	1
mary	1	0	0	1
referre	1	0	0	1
spacey	1	0	0	1
luxuries	1	0	0	1
modem	1	0	0	1
workstation	1	0	0	1
groomsman	1	0	0	1
banquet	1	0	0	1
shuttling	1	0	0	1
pickiest	1	0	0	1
eaters	1	0	0	1
cooing	1	0	0	1
jackets	1	0	0	1
scarves	1	0	0	1
roomkeeping	1	0	0	1
extememly	1	0	0	1
chichi	1	0	0	1
teacup	1	0	0	1
chihuahua	1	0	0	1
amabassador	1	0	0	1
waiver	1	0	0	1
conviently	1	0	0	1
solace	1	0	0	1
invoting	1	0	0	1
rooom	1	0	0	1
interaction	1	0	0	1
postitive	1	0	0	1
strives	1	0	0	1
knotch	1	0	0	1
suckish	1	0	0	1
molded	1	0	0	1
sandwhich	1	0	0	1
ohh	1	0	0	1
evr	1	0	0	1
anne	1	0	0	1
bridemaid	1	0	0	1
mundane	1	0	0	1
pleasureable	1	0	0	1
sofie	1	0	0	1
shall	1	0	0	1
grady	1	0	0	1
emphasis	1	0	0	1
bay	1	0	0	1
finds	1	0	0	1
active	1	0	0	1
regal	1	0	0	1
productivity	1	0	0	1
venues	1	0	0	1
drooling	1	0	0	1
musically	1	0	0	1
intelligently	1	0	0	1
performers	1	0	0	1
majesty	1	0	0	1
marveling	1	0	0	1
sprawled	1	0	0	1
rockability	1	0	0	1
stadiums	1	0	0	1
recoup	1	0	0	1
rockin	1	0	0	1
gifts	1	0	0	1
schmaltzy	1	0	0	1
itunes	1	0	0	1
downloads	1	0	0	1
daniel	1	0	0	1
scenary	1	0	0	1
ballet	1	0	0	1
german	1	0	0	1
shepard	1	0	0	1
laminated	1	0	0	1
chew	1	0	0	1
toy	1	0	0	1
obligatory	1	0	0	1
reed	1	0	0	1
smith	1	0	0	1
rousing	1	0	0	1
spoken	1	0	0	1
shipped	1	0	0	1
understanding	1	0	0	1
philly	1	0	0	1
talented	1	0	0	1
artists	1	0	0	1
singers	1	0	0	1
dancers	1	0	0	1
actors	1	0	0	1
rottweiler	1	0	0	1
paintings	1	0	0	1
kennel	1	0	0	1
bowls	1	0	0	1
doggy	1	0	0	1
higly	1	0	0	1
bets	1	0	0	1
jam	1	0	0	1
shirts	1	0	0	1
pointers	1	0	0	1
jaw	1	0	0	1
awards	1	0	0	1
serene	1	0	0	1
define	1	0	0	1
totality	1	0	0	1
posh	1	0	0	1
flashes	1	0	0	1
angle	1	0	0	1
learnt	1	0	0	1
gonna	1	0	0	1
flawlessly	1	0	0	1
consulting	1	0	0	1
credentials	1	0	0	1
dovetailed	1	0	0	1
guilt	1	0	0	1
stumbled	1	0	0	1
approachable	1	0	0	1
petals	1	0	0	1
scattered	1	0	0	1
baseball	1	0	0	1
corteous	1	0	0	1
healthclub	1	0	0	1
died	1	0	0	1
remedied	1	0	0	1
emphasized	1	0	0	1
environmentally	1	0	0	1
score	1	0	0	1
germs	1	0	0	1
sleeep	1	0	0	1
pedals	1	0	0	1
honey	1	0	0	1
moon	1	0	0	1
climate	1	0	0	1
transcends	1	0	0	1
embraces	1	0	0	1
tradition	1	0	0	1
negatively	1	0	0	1
bedbug	1	0	0	1
involves	1	0	0	1
mario	1	0	0	1
insignificant	1	0	0	1
layover	1	0	0	1
mojito	1	0	0	1
mojitos	1	0	0	1
retired	1	0	0	1
justice	1	0	0	1
routes	1	0	0	1
upto	1	0	0	1
reams	1	0	0	1
adorned	1	0	0	1
permits	1	0	0	1
anaerobic	1	0	0	1
scope	1	0	0	1
commend	1	0	0	1
crim	1	0	0	1
confad	1	0	0	1
employe	1	0	0	1
beauti	1	0	0	1
ting	1	0	0	1
velveteen	1	0	0	1
confrotable	1	0	0	1
uncontentious	1	0	0	1
drowning	1	0	0	1
olympic	1	0	0	1
swimmers	1	0	0	1
coworker	1	0	0	1
angeles	1	0	0	1
graduated	1	0	0	1
afforded	1	0	0	1
halibut	1	0	0	1
tripped	1	0	0	1
socialize	1	0	0	1
florist	1	0	0	1
aesthetics	1	0	0	1
conceivable	1	0	0	1
enviable	1	0	0	1
resorts	1	0	0	1
brightly	1	0	0	1
garishness	1	0	0	1
cultured	1	0	0	1
unparalleled	1	0	0	1
tranquil	1	0	0	1
bliss	1	0	0	1
soothe	1	0	0	1
softness	1	0	0	1
whisked	1	0	0	1
packege	1	0	0	1
proficient	1	0	0	1
honeysuckle	1	0	0	1
sipped	1	0	0	1
utterly	1	0	0	1
redesigned	1	0	0	1
showplaces	1	0	0	1
candace	1	0	0	1
wonders	1	0	0	1
muscles	1	0	0	1
sought	1	0	0	1
gates	1	0	0	1
pedicure	1	0	0	1
watering	1	0	0	1
pride	1	0	0	1
hits	1	0	0	1
rainfall	1	0	0	1
awaits	1	0	0	1
breathtakingly	1	0	0	1
divine	1	0	0	1
optimistic	1	0	0	1
souvenirs	1	0	0	1
houston	1	0	0	1
sleepy	1	0	0	1
favorites	1	0	0	1
downfall	1	0	0	1
prompted	1	0	0	1
wink	1	0	0	1
desire	1	0	0	1
yum	1	0	0	1
plants	1	0	0	1
perfecty	1	0	0	1
castle	1	0	0	1
downfalls	1	0	0	1
understatement	1	0	0	1
perfected	1	0	0	1
overdrive	1	0	0	1
percent	1	0	0	1
limo	1	0	0	1
multilingual	1	0	0	1
valuables	1	0	0	1
asthma	1	0	0	1
rosa	1	0	0	1
perfumes	1	0	0	1
harsh	1	0	0	1
dreaded	1	0	0	1
breathed	1	0	0	1
nachos	1	0	0	1
patient	1	0	0	1
humbling	1	0	0	1
born	1	0	0	1
viewed	1	0	0	1
seston	1	0	0	1
professionals	1	0	0	1
monarch	1	0	0	1
blend	1	0	0	1
tension	1	0	0	1
portioned	1	0	0	1
generously	1	0	0	1
curtious	1	0	0	1
setup	1	0	0	1
pda	1	0	0	1
kiosk	1	0	0	1
mesmerizing	1	0	0	1
oppertunity	1	0	0	1
cramp	1	0	0	1
tan	1	0	0	1
reclining	1	0	0	1
sunbathing	1	0	0	1
achieve	1	0	0	1
sundeck	1	0	0	1
brides	1	0	0	1
comfortal	1	0	0	1
unlimited	1	0	0	1
penalty	1	0	0	1
graduation	1	0	0	1
bagpacks	1	0	0	1
amy	1	0	0	1
angelas	1	0	0	1
lucious	1	0	0	1
favortie	1	0	0	1
decks	1	0	0	1
midst	1	0	0	1
doorstep	1	0	0	1
bone	1	0	0	1
carrot	1	0	0	1
erie	1	0	0	1
guidance	1	0	0	1
tie	1	0	0	1
porter	1	0	0	1
antique	1	0	0	1
proud	1	0	0	1
pools	1	0	0	1
bricked	1	0	0	1
scraper	1	0	0	1
felling	1	0	0	1
ranged	1	0	0	1
governors	1	0	0	1
humble	1	0	0	1
toured	1	0	0	1
niece	1	0	0	1
chagall	1	0	0	1
saver	1	0	0	1
favorable	1	0	0	1
afternoons	1	0	0	1
graceful	1	0	0	1
lifeltime	1	0	0	1
rendezvous	1	0	0	1
whims	1	0	0	1
josh	1	0	0	1
alcoholic	1	0	0	1
teamwork	1	0	0	1
overindulgent	1	0	0	1
rethink	1	0	0	1
kindly	1	0	0	1
deserves	1	0	0	1
calories	1	0	0	1
consumed	1	0	0	1
software	1	0	0	1
chances	1	0	0	1
layouts	1	0	0	1
equipted	1	0	0	1
delious	1	0	0	1
multitude	1	0	0	1
diverse	1	0	0	1
culturally	1	0	0	1
ensures	1	0	0	1
utmost	1	0	0	1
observed	1	0	0	1
millions	1	0	0	1
buying	1	0	0	1
satisfication	1	0	0	1
recognized	1	0	0	1
renting	1	0	0	1
detatched	1	0	0	1
participant	1	0	0	1
crystal	1	0	0	1
judge	1	0	0	1
packers	1	0	0	1
rocked	1	0	0	1
plesant	1	0	0	1
decorum	1	0	0	1
spree	1	0	0	1
cent	1	0	0	1
refered	1	0	0	1
rememberable	1	0	0	1
craig	1	0	0	1
oozing	1	0	0	1
shopped	1	0	0	1
catches	1	0	0	1
pocess	1	0	0	1
forgetting	1	0	0	1
tickled	1	0	0	1
buds	1	0	0	1
launching	1	0	0	1
sanctuary	1	0	0	1
refreshment	1	0	0	1
coffer	1	0	0	1
guarantees	1	0	0	1
bobby	1	0	0	1
invite	1	0	0	1
luxorius	1	0	0	1
stature	1	0	0	1
cleanly	1	0	0	1
superbly	1	0	0	1
enlivening	1	0	0	1
retiring	1	0	0	1
remark	1	0	0	1
fillet	1	0	0	1
meticulously	1	0	0	1
orderly	1	0	0	1
magical	1	0	0	1
coffeepot	1	0	0	1
unfamiliar	1	0	0	1
newbie	1	0	0	1
stole	1	0	0	1
compares	1	0	0	1
juicy	1	0	0	1
swiss	1	0	0	1
flare	1	0	0	1
fingertips	1	0	0	1
rickety	1	0	0	1
pace	1	0	0	1
linda	1	0	0	1
davies	1	0	0	1
benefits	1	0	0	1
clientel	1	0	0	1
riverside	1	0	0	1
nine	1	0	0	1
everyones	1	0	0	1
modernized	1	0	0	1
whim	1	0	0	1
neatly	1	0	0	1
discriminating	1	0	0	1
refined	1	0	0	1
strategy	1	0	0	1
refinement	1	0	0	1
worst	0	58	20	38
broken	0	40	28	12
uncomfortable	0	31	18	13
hallway	0	31	15	16
fix	0	29	14	15
computer	0	26	7	19
worse	0	25	9	16
avoid	0	24	11	13
odor	0	24	5	19
promised	0	23	9	14
security	0	22	21	1
apparently	0	22	10	12
stains	0	22	10	12
hadn	0	20	6	14
maintenance	0	19	12	7
confirmation	0	19	9	10
advance	0	18	10	8
switch	0	18	9	9
apology	0	18	8	10
unpleasant	0	18	7	11
refused	0	18	6	12
dated	0	16	13	3
eventually	0	16	12	4
deliver	0	16	9	7
properly	0	16	4	12
musty	0	16	1	15
continued	0	15	9	6
mold	0	15	9	6
inconvenience	0	15	7	8
poorly	0	15	6	9
par	0	15	5	10
hoping	0	15	4	11
refund	0	15	4	11
stale	0	15	3	12
unfriendly	0	15	3	12
disgusting	0	14	7	7
okay	0	14	5	9
cigarette	0	14	1	13
account	0	13	9	4
neither	0	12	7	5
specifically	0	12	7	5
actual	0	12	6	6
receive	0	12	6	6
severely	0	12	3	9
cancel	0	11	10	1
response	0	11	9	2
bug	0	11	8	3
apologize	0	11	6	5
agreed	0	11	5	6
complaining	0	11	5	6
twenty	0	11	4	7
apologized	0	11	4	7
constantly	0	11	4	7
nightmare	0	11	2	9
trash	0	11	2	9
hopes	0	11	2	9
sub	0	11	2	9
cut	0	10	8	2
parents	0	10	7	3
cancellation	0	10	7	3
channels	0	10	6	4
upset	0	10	6	4
unprofessional	0	10	5	5
curtain	0	10	5	5
stain	0	10	4	6
repair	0	10	2	8
settled	0	10	0	10
removed	0	9	9	0
spoon	0	9	9	0
attempted	0	9	8	1
wallpaper	0	9	8	1
child	0	9	7	2
discover	0	9	6	3
weak	0	9	6	3
answer	0	9	6	3
bathtub	0	9	5	4
unacceptable	0	9	5	4
ignored	0	9	4	5
